timestamp,machine_age,operator_experience,shift,material_type,workload,maintenance_score,cooling_efficiency,temperature,vibration,pressure,humidity,power_usage,error_count,noise_level,random_sensor_1,random_sensor_2,defect_status,failure_severity,downtime_minutes
2024-06-05 11:00:00,1.0,8.81,Night,B,83.44,10.0,58.43,58.05,33.94,69.49,60.73,361.75,0,30.18,-0.551,0.376,0,No Defect,23.44
2024-06-05 12:00:00,8.41,3.51,Day,A,51.09,8.53,60.41,50.74,33.93,64.16,46.18,293.83,4,27.06,1.604,-4.438,0,No Defect,46.94
2024-06-05 13:00:00,16.17,5.88,Day,B,73.87,6.43,35.91,73.36,74.02,74.36,55.92,366.28,6,59.25,-0.115,4.067,1,Minor,131.91
2024-06-05 14:00:00,9.11,5.49,Day,A,82.68,5.73,38.85,67.57,50.71,80.63,58.6,375.22,3,43.47,-1.006,4.004,0,No Defect,70.68
2024-06-05 15:00:00,7.91,9.39,Day,A,69.96,8.38,62.59,61.89,54.25,67.68,73.24,336.33,0,45.09,0.819,-2.02,0,No Defect,43.56
2024-06-05 16:00:00,9.29,7.91,Day,B,45.84,5.03,48.41,51.19,51.88,50.97,38.09,290.5,1,48.14,1.942,-3.666,0,No Defect,53.59
2024-06-05 17:00:00,7.96,1.11,Day,A,75.79,6.87,42.36,70.37,62.06,72.04,63.58,361.06,2,59.09,1.015,-3.985,0,No Defect,56.8
2024-06-05 18:00:00,4.75,1.44,Day,C,69.18,,67.65,52.54,38.75,69.74,74.92,331.81,4,29.1,-0.816,3.447,0,No Defect,37.35
2024-06-05 19:00:00,11.29,6.74,Night,C,67.65,5.14,49.47,61.38,61.52,76.05,92.81,335.75,6,59.38,0.619,0.835,0,No Defect,120.52
2024-06-05 20:00:00,8.9,4.81,Night,A,61.8,8.55,49.39,59.51,50.01,66.91,70.74,341.8,5,32.35,-2.882,-1.256,0,No Defect,72.59
2024-06-05 21:00:00,8.07,3.63,Day,A,71.3,8.7,56.35,71.06,51.02,70.49,60.42,386.6,1,52.26,1.298,-1.591,0,No Defect,47.29
2024-06-05 22:00:00,4.1,8.05,Day,A,77.65,10.0,60.54,59.34,45.38,72.25,59.13,378.96,3,36.42,0.277,0.464,0,No Defect,24.67
2024-06-05 23:00:00,13.21,5.56,Day,A,105.86,3.47,26.46,94.46,72.43,93.21,78.28,472.37,4,70.5,-1.689,-2.28,1,Critical,105.12
2024-06-06 00:00:00,10.66,5.16,Day,B,71.68,7.06,46.26,69.16,58.64,74.75,,367.34,3,49.18,0.159,-4.804,0,No Defect,78.87
2024-06-06 01:00:00,5.79,7.34,Night,C,92.67,7.74,53.27,64.71,44.51,74.73,66.94,395.67,1,41.1,0.242,-0.85,0,No Defect,31.97
2024-06-06 02:00:00,12.01,3.87,Day,A,75.37,7.43,41.53,78.74,69.99,84.82,87.91,386.06,6,60.28,1.676,3.761,0,No Defect,104.46
2024-06-06 03:00:00,6.01,9.71,Day,A,68.51,5.41,58.42,57.44,41.02,68.8,53.36,313.84,1,40.26,0.422,3.03,0,No Defect,48.8
2024-06-06 04:00:00,4.87,2.64,Day,A,72.23,8.85,64.54,51.97,36.52,60.67,24.79,346.47,4,27.94,0.686,4.116,0,No Defect,47.37
2024-06-06 05:00:00,4.96,6.97,Day,A,51.67,8.6,52.51,49.03,37.64,57.48,42.09,287.19,5,26.35,0.889,1.643,0,No Defect,61.72
2024-06-06 06:00:00,1.0,9.3,Day,B,74.59,6.66,60.69,53.77,41.46,72.9,59.4,357.6,1,40.21,0.375,-4.502,0,No Defect,27.29
2024-06-06 07:00:00,9.89,0.87,Day,B,40.12,5.21,62.44,52.31,47.64,54.45,42.45,262.88,4,40.12,0.489,-0.334,0,No Defect,87.14
2024-06-06 08:00:00,1.0,3.97,Day,A,57.06,6.9,59.57,44.26,27.09,64.53,49.79,308.29,2,32.86,0.076,-4.788,0,No Defect,10.78
2024-06-06 09:00:00,3.09,8.43,Night,A,71.65,7.83,57.65,67.01,36.84,65.74,50.57,348.08,2,35.55,1.295,4.697,0,No Defect,44.39
2024-06-06 10:00:00,1.0,8.47,Night,C,87.91,10.0,62.95,56.27,28.02,76.69,63.41,398.65,1,30.97,-2.244,1.811,0,No Defect,13.57
2024-06-06 11:00:00,7.66,4.49,Night,A,91.46,7.61,42.98,77.05,59.04,79.92,40.81,428.19,2,59.28,0.048,-4.838,0,No Defect,65.54
2024-06-06 12:00:00,7.4,2.8,Night,C,66.45,7.66,48.22,53.83,45.03,62.39,46.24,347.07,1,38.26,1.928,4.625,0,No Defect,47.14
2024-06-06 13:00:00,6.69,7.87,Day,A,72.34,6.1,60.3,60.01,48.03,74.96,76.11,370.21,4,43.22,-0.066,-1.27,0,No Defect,60.72
2024-06-06 14:00:00,3.83,8.55,Night,C,84.77,10.0,56.81,65.01,51.1,81.1,47.77,375.64,4,47.61,-1.045,-3.51,0,No Defect,58.36
2024-06-06 15:00:00,3.31,1.51,Day,B,50.06,8.81,67.17,40.23,21.54,54.22,65.89,281.17,0,20.0,-0.713,2.282,0,No Defect,6.49
2024-06-06 16:00:00,9.86,1.39,Day,A,76.07,6.6,48.1,75.03,72.23,74.06,55.21,362.73,4,61.93,1.202,-3.472,0,No Defect,88.24
2024-06-06 17:00:00,5.8,5.68,Night,C,57.58,9.38,66.29,53.03,46.28,68.54,54.65,324.99,0,41.85,0.735,-2.783,0,No Defect,32.49
2024-06-06 18:00:00,9.27,6.89,Day,B,67.42,5.27,53.98,61.69,52.21,73.39,66.07,329.79,5,52.96,1.396,-4.125,0,No Defect,89.81
2024-06-06 19:00:00,4.46,4.1,Night,A,63.11,8.78,64.45,54.33,41.0,76.55,27.06,317.29,2,37.2,1.908,2.018,0,No Defect,49.45
2024-06-06 20:00:00,8.72,7.04,Day,A,76.53,7.58,46.67,65.87,49.92,76.51,61.65,373.63,0,46.57,0.395,-2.877,0,No Defect,46.6
2024-06-06 21:00:00,13.21,2.87,Night,B,78.25,4.56,33.2,82.77,73.58,87.79,63.29,406.04,6,69.49,0.418,3.158,0,No Defect,131.43
2024-06-06 22:00:00,10.34,0.0,Day,B,83.37,7.36,48.41,76.89,72.66,79.62,67.73,406.25,4,71.22,-1.599,1.201,0,No Defect,88.73
2024-06-06 23:00:00,6.35,3.73,Day,B,75.22,8.49,59.65,63.05,43.78,72.86,49.37,375.2,2,42.92,-0.083,-1.105,0,No Defect,58.42
2024-06-07 00:00:00,9.03,5.19,Day,B,72.57,6.69,49.93,68.46,54.64,70.43,,363.77,3,47.87,-0.812,4.72,0,No Defect,72.15
2024-06-07 01:00:00,7.04,4.17,Night,B,97.81,7.34,49.65,69.14,48.32,76.92,18.21,431.15,1,41.94,-1.845,-3.026,0,No Defect,42.17
2024-06-07 02:00:00,8.03,1.52,Day,B,47.13,7.97,59.78,56.77,44.28,63.58,44.95,259.46,4,25.35,0.35,2.616,0,No Defect,73.51
2024-06-07 03:00:00,6.7,0.0,Day,B,95.43,,46.1,74.06,50.89,76.48,57.63,442.85,1,41.57,-1.103,-3.468,0,No Defect,35.52
2024-06-07 04:00:00,7.34,3.46,Day,A,65.65,7.52,64.77,61.26,43.11,58.06,77.06,333.28,1,41.58,0.456,-2.77,0,No Defect,54.9
2024-06-07 05:00:00,8.85,7.69,Day,C,78.56,8.58,47.77,72.03,54.61,71.82,82.69,376.39,2,44.22,-0.866,-3.717,0,No Defect,80.37
2024-06-07 06:00:00,4.03,8.77,Day,A,65.12,9.58,59.42,58.32,39.97,71.84,49.86,361.82,1,31.58,1.212,4.357,0,No Defect,10.01
2024-06-07 07:00:00,3.94,8.56,Day,A,59.46,5.94,53.93,48.81,35.32,65.19,68.11,266.59,1,36.41,0.23,-0.254,0,No Defect,49.58
2024-06-07 08:00:00,2.45,2.55,Night,B,77.27,7.04,62.74,53.34,24.65,68.42,52.79,358.61,2,20.0,0.819,3.376,0,No Defect,26.54
2024-06-07 09:00:00,1.6,1.54,Day,A,85.63,10.0,54.08,70.93,40.57,70.75,30.76,365.59,3,32.24,-0.206,-4.438,0,No Defect,25.39
2024-06-07 10:00:00,3.13,6.49,Day,A,77.1,8.53,59.06,52.61,35.73,71.61,64.08,360.96,2,27.93,0.483,0.841,0,No Defect,18.08
2024-06-07 11:00:00,8.64,6.91,Day,A,61.87,7.22,53.81,55.36,57.66,76.73,82.47,310.62,3,44.98,-0.065,-0.494,0,No Defect,47.39
2024-06-07 12:00:00,4.43,6.2,Day,B,120.0,10.0,39.13,84.71,53.46,92.29,49.28,457.63,4,44.35,0.081,4.874,1,Minor,48.14
2024-06-07 13:00:00,10.05,0.0,Day,C,87.98,6.47,43.54,75.95,66.22,81.1,41.39,427.43,8,45.59,0.523,2.931,0,No Defect,125.61
2024-06-07 14:00:00,8.14,2.4,Night,B,84.0,7.21,48.19,68.36,51.66,72.12,56.01,372.69,7,58.4,-1.181,4.277,0,No Defect,89.02
2024-06-07 15:00:00,1.0,4.91,Day,B,64.71,8.35,71.73,49.85,37.37,73.95,53.16,335.81,2,32.1,0.727,-0.256,0,No Defect,18.1
2024-06-07 16:00:00,10.62,6.46,Day,A,60.62,6.84,60.45,63.52,51.37,72.7,94.15,313.16,4,46.47,-0.948,3.108,0,No Defect,70.88
2024-06-07 17:00:00,11.24,7.3,Day,A,65.8,6.94,53.36,64.69,60.25,65.87,70.09,335.17,3,43.43,-1.621,-2.921,0,No Defect,76.43
2024-06-07 18:00:00,4.02,5.43,Day,A,86.22,7.72,60.14,62.52,47.3,68.3,56.94,356.32,8,37.93,1.653,2.017,0,No Defect,86.93
2024-06-07 19:00:00,9.68,5.99,Day,A,55.14,5.23,60.45,56.23,55.35,61.91,11.57,311.7,6,49.88,-0.69,4.704,0,No Defect,94.25
2024-06-07 20:00:00,4.57,5.25,Day,A,53.98,10.0,66.72,46.11,45.11,63.24,52.85,281.66,5,33.55,2.608,1.106,0,No Defect,70.93
2024-06-07 21:00:00,8.39,7.06,Night,A,78.09,6.92,57.36,59.08,46.87,76.41,,360.63,2,46.3,0.684,-4.779,0,No Defect,66.71
2024-06-07 22:00:00,2.94,5.94,Day,A,74.79,7.94,52.87,60.17,46.89,75.33,56.2,357.75,2,42.88,1.423,-1.548,0,No Defect,13.01
2024-06-07 23:00:00,1.0,5.2,Day,B,58.45,10.0,64.62,49.41,35.28,65.95,67.33,280.68,2,29.66,-0.648,0.962,0,No Defect,20.86
2024-06-08 00:00:00,6.47,4.19,Day,C,53.63,7.66,57.42,51.93,42.49,64.03,60.88,306.76,2,37.85,-1.336,-3.84,0,No Defect,45.02
2024-06-08 01:00:00,7.51,5.24,Day,C,91.57,5.74,45.19,64.85,61.11,89.18,47.7,398.29,3,51.97,-1.186,-0.982,0,No Defect,56.82
2024-06-08 02:00:00,6.41,6.45,Night,B,75.36,8.48,57.44,59.95,44.84,71.71,80.37,394.76,4,30.35,1.124,-0.491,0,No Defect,56.57
2024-06-08 03:00:00,3.26,5.8,Day,A,49.55,7.58,62.19,49.29,35.33,61.58,57.83,275.82,1,32.63,-0.356,3.795,0,No Defect,22.03
2024-06-08 04:00:00,6.4,6.14,Night,B,50.6,10.0,65.2,43.39,36.19,60.39,44.4,272.72,5,25.53,-0.233,0.704,0,No Defect,62.56
2024-06-08 05:00:00,9.08,9.03,Day,A,64.58,7.56,50.85,65.02,47.19,77.66,55.32,319.12,1,42.29,-1.49,0.476,0,No Defect,40.18
2024-06-08 06:00:00,7.82,5.8,Day,B,80.99,6.85,48.19,67.0,56.59,78.5,76.41,358.68,2,56.15,-0.656,-1.347,0,No Defect,49.8
2024-06-08 07:00:00,8.73,3.05,Day,B,78.93,7.11,50.28,68.35,57.94,71.13,32.81,392.49,3,51.28,-0.205,-1.16,0,No Defect,86.51
2024-06-08 08:00:00,5.32,7.65,Day,B,86.98,,59.99,62.78,43.8,70.24,59.05,408.69,1,39.88,-0.028,0.634,0,No Defect,26.98
2024-06-08 09:00:00,12.69,0.9,Day,C,47.64,5.84,50.73,54.44,64.78,60.53,56.1,275.96,8,52.72,0.335,-3.365,0,No Defect,124.43
2024-06-08 10:00:00,3.3,1.76,Day,B,73.36,10.0,58.98,62.96,38.22,69.27,31.9,360.76,3,26.85,-0.517,-0.314,0,No Defect,20.35
2024-06-08 11:00:00,9.95,6.01,Day,B,91.39,8.22,37.7,81.9,54.46,72.31,66.5,445.38,7,53.89,-0.738,0.074,0,No Defect,96.0
2024-06-08 12:00:00,12.73,6.55,Day,A,89.99,6.28,35.8,84.4,80.23,78.37,58.85,430.6,4,76.45,1.569,1.867,1,Minor,111.43
2024-06-08 13:00:00,9.92,1.26,Day,C,75.38,5.12,43.29,,66.15,80.12,68.18,384.1,3,65.66,-0.993,0.948,0,No Defect,84.9
2024-06-08 14:00:00,7.19,3.85,Day,A,105.22,7.26,43.61,82.08,62.03,87.54,72.07,462.86,5,66.61,-0.938,-1.729,0,No Defect,76.56
2024-06-08 15:00:00,5.89,3.18,Night,C,79.14,8.66,55.6,67.55,46.62,79.03,54.17,369.13,1,39.18,0.711,0.307,0,No Defect,32.59
2024-06-08 16:00:00,12.14,3.54,Day,A,85.64,4.52,45.24,74.15,67.48,73.31,46.67,408.86,6,62.39,-2.084,-4.805,0,No Defect,114.62
2024-06-08 17:00:00,2.31,7.83,Night,A,70.67,10.0,58.04,60.57,31.14,63.42,33.63,377.32,0,33.64,-0.708,1.873,0,No Defect,3.49
2024-06-08 18:00:00,4.12,7.12,Day,C,58.29,7.1,65.96,54.84,38.74,62.72,45.33,303.71,4,44.69,0.827,-2.677,0,No Defect,69.68
2024-06-08 19:00:00,6.41,4.94,Day,A,56.87,6.8,61.05,54.54,39.53,71.53,55.16,320.65,1,41.15,2.132,3.327,0,No Defect,44.84
2024-06-08 20:00:00,12.95,3.36,Day,C,72.72,4.62,44.83,70.91,66.84,75.44,40.55,369.62,4,55.54,-1.391,2.234,0,No Defect,114.06
2024-06-08 21:00:00,9.52,0.95,Day,A,66.83,7.78,46.12,60.07,56.34,78.6,63.75,330.31,1,59.07,-0.225,-3.402,0,No Defect,31.97
2024-06-08 22:00:00,4.13,9.26,Day,C,43.47,7.35,69.36,43.09,28.59,61.27,41.45,273.82,3,30.1,-0.318,-1.78,0,No Defect,35.33
2024-06-08 23:00:00,6.76,6.78,Day,B,54.61,4.93,61.67,59.01,51.84,66.3,28.56,319.03,0,48.03,-0.591,2.476,0,No Defect,48.68
2024-06-09 00:00:00,5.54,2.88,Day,B,65.22,9.69,59.37,51.52,39.95,69.85,46.33,333.59,2,33.5,0.159,2.049,0,No Defect,29.87
2024-06-09 01:00:00,5.16,7.16,Day,A,80.91,7.53,55.94,67.69,51.28,67.61,57.76,409.73,1,53.95,-0.668,0.384,0,No Defect,34.68
2024-06-09 02:00:00,11.92,4.79,Night,A,69.76,4.23,51.18,66.01,60.28,64.77,36.11,381.14,10,68.24,-0.454,-2.053,0,No Defect,148.45
2024-06-09 03:00:00,2.51,4.14,Day,C,68.92,7.99,56.62,53.33,39.12,69.54,41.68,337.1,3,34.41,0.808,0.224,1,Minor,38.31
2024-06-09 04:00:00,14.44,6.31,Day,A,55.2,7.52,47.95,60.47,57.47,68.11,45.55,308.97,6,52.61,-0.922,4.915,0,No Defect,103.8
2024-06-09 05:00:00,11.31,2.78,Day,A,70.35,5.05,50.99,64.47,50.65,78.97,47.52,331.83,2,48.2,0.331,-0.969,0,No Defect,75.05
2024-06-09 06:00:00,12.36,3.97,Night,B,89.79,5.49,38.69,83.16,62.72,73.96,59.47,447.25,3,51.13,0.743,0.25,1,Minor,114.45
2024-06-09 07:00:00,6.15,5.36,Day,A,72.33,7.18,60.26,62.95,45.0,72.19,64.57,355.28,3,40.62,-1.121,3.028,0,No Defect,54.24
2024-06-09 08:00:00,7.4,3.5,Day,A,47.39,5.56,62.76,50.46,36.59,64.32,47.88,269.89,3,36.12,1.368,-4.718,0,No Defect,63.47
2024-06-09 09:00:00,2.27,7.01,Night,A,51.23,8.09,58.89,44.05,38.19,64.38,39.42,266.92,1,44.09,0.954,4.17,0,No Defect,33.24
2024-06-09 10:00:00,5.9,10.61,Night,A,78.83,5.98,57.75,58.7,45.37,77.12,57.05,353.42,8,39.96,-1.419,3.477,0,No Defect,111.13
2024-06-09 11:00:00,9.97,2.74,Day,C,66.64,,51.13,64.42,59.2,69.3,62.77,370.27,3,55.72,1.909,0.49,0,No Defect,67.42
2024-06-09 12:00:00,13.18,0.0,Day,A,68.88,5.54,37.27,71.04,69.31,77.86,79.21,370.93,5,59.08,2.001,0.354,0,No Defect,115.53
2024-06-09 13:00:00,3.57,0.0,Night,C,60.81,10.0,62.1,51.97,35.45,67.58,72.19,292.07,1,36.38,-0.387,4.127,0,No Defect,21.96
2024-06-09 14:00:00,6.54,4.55,Night,A,77.55,6.65,46.71,64.78,67.19,81.37,36.12,349.9,3,59.81,-0.27,2.053,0,No Defect,72.02
2024-06-09 15:00:00,7.39,3.01,Day,A,65.49,6.12,59.75,57.22,62.27,70.06,52.89,334.21,5,60.74,-0.4,2.657,0,No Defect,88.87
2024-06-09 16:00:00,2.42,5.62,Day,B,67.2,10.0,62.68,53.11,40.86,63.59,61.84,316.48,0,33.3,0.043,-2.703,0,No Defect,13.61
2024-06-09 17:00:00,10.37,5.4,Day,A,57.23,7.96,49.8,62.15,49.64,64.58,42.25,313.88,2,36.82,-1.138,-4.902,0,No Defect,48.0
2024-06-09 18:00:00,5.1,0.19,Day,B,83.83,8.79,57.06,69.48,54.94,71.88,49.74,416.23,3,45.56,-0.311,-0.606,0,No Defect,58.29
2024-06-09 19:00:00,7.22,0.0,Day,C,66.68,5.8,58.13,57.79,39.08,65.56,65.11,352.1,5,42.89,0.173,-3.917,0,No Defect,74.69
2024-06-09 20:00:00,6.19,5.89,Day,A,79.12,10.0,51.84,67.26,54.76,73.35,58.75,352.83,5,48.46,-1.792,-0.848,0,No Defect,61.91
2024-06-09 21:00:00,4.84,5.41,Night,B,52.1,8.2,58.27,56.9,28.65,57.71,55.03,283.35,5,25.23,1.048,1.315,0,No Defect,49.66
2024-06-09 22:00:00,7.97,3.72,Night,A,96.01,6.56,40.23,80.0,58.16,80.47,45.2,439.71,5,53.85,-1.74,1.052,1,Minor,95.82
2024-06-09 23:00:00,7.14,0.03,Day,A,89.16,9.22,43.8,77.39,61.14,74.26,,432.72,4,55.41,-0.07,1.896,0,No Defect,61.16
2024-06-10 00:00:00,6.51,6.41,Day,A,41.35,7.69,69.49,41.57,39.05,59.92,50.31,240.94,3,37.66,-0.145,-3.584,0,No Defect,61.5
2024-06-10 01:00:00,5.09,8.82,Day,C,57.97,6.47,53.68,50.89,32.68,61.95,53.63,311.52,3,30.17,1.104,-2.564,0,No Defect,56.41
2024-06-10 02:00:00,9.28,5.83,Day,A,77.16,6.81,48.84,68.01,56.79,74.02,32.97,367.7,8,67.08,0.433,1.968,0,No Defect,114.95
2024-06-10 03:00:00,14.61,2.46,Day,C,50.2,3.71,49.26,62.6,66.94,70.02,55.72,326.92,6,67.02,-0.504,-3.16,1,Minor,131.62
2024-06-10 04:00:00,8.56,5.13,Day,B,68.03,2.49,58.53,65.53,57.46,70.23,60.88,358.04,6,56.32,-0.099,-2.844,0,No Defect,111.01
2024-06-10 05:00:00,11.98,0.9,Day,A,76.4,4.48,46.45,69.23,61.01,72.01,44.62,371.18,5,59.0,1.651,1.75,0,No Defect,94.6
2024-06-10 06:00:00,2.44,8.17,Day,A,67.23,8.35,65.49,51.45,38.54,65.26,61.05,307.4,2,36.83,0.709,2.272,0,No Defect,24.96
2024-06-10 07:00:00,8.63,5.25,Night,C,78.08,5.25,47.1,73.02,,80.34,59.14,366.91,4,56.18,1.539,-2.081,0,No Defect,87.9
2024-06-10 08:00:00,3.61,0.0,Day,B,59.6,9.6,57.57,52.62,35.32,70.05,50.43,274.27,4,35.3,0.699,3.718,0,No Defect,51.97
2024-06-10 09:00:00,2.09,4.1,Day,A,36.34,8.1,72.52,35.69,33.54,55.55,48.76,237.76,4,23.82,1.143,3.347,0,No Defect,33.87
2024-06-10 10:00:00,5.04,6.39,Night,C,84.73,8.95,56.67,65.97,45.01,73.8,50.02,400.98,2,34.66,1.806,0.996,0,No Defect,53.1
2024-06-10 11:00:00,12.77,4.0,Day,A,84.64,3.68,45.1,72.62,64.27,71.43,42.16,409.49,5,56.19,1.588,3.264,0,No Defect,97.46
2024-06-10 12:00:00,11.8,4.17,Day,C,107.55,7.23,32.5,84.86,75.39,86.62,60.17,461.51,4,69.79,-0.063,4.78,1,Moderate,101.03
2024-06-10 13:00:00,8.97,1.33,Day,C,36.89,4.95,59.33,41.18,49.88,55.24,42.32,260.85,2,41.29,-0.354,4.401,0,No Defect,72.24
2024-06-10 14:00:00,1.87,6.7,Night,B,81.26,5.83,53.47,61.27,36.82,69.79,43.28,400.43,1,35.69,-1.588,-3.723,0,No Defect,27.35
2024-06-10 15:00:00,7.21,3.05,Day,C,40.47,9.33,64.33,49.46,37.36,63.92,62.46,250.55,7,26.67,0.052,-1.203,0,No Defect,81.19
2024-06-10 16:00:00,9.21,0.0,Day,B,96.35,5.49,43.15,81.68,72.39,77.37,51.37,456.61,2,63.77,-1.342,2.234,0,No Defect,58.32
2024-06-10 17:00:00,8.7,3.89,Day,B,77.32,9.59,57.25,70.5,53.69,70.32,55.93,379.99,3,40.5,-1.41,-4.119,0,No Defect,63.57
2024-06-10 18:00:00,1.0,7.94,Day,B,55.72,10.0,69.61,73.59,56.46,59.06,29.33,291.03,1,27.67,0.439,-3.631,0,No Defect,0.0
2024-06-10 19:00:00,4.44,3.84,Day,A,81.7,9.63,57.81,63.22,41.6,66.15,47.15,398.59,4,45.85,-0.127,-0.983,0,No Defect,31.6
2024-06-10 20:00:00,7.74,10.21,Day,B,61.7,8.86,52.89,58.58,53.64,72.69,80.21,306.46,4,48.66,-1.706,-4.938,0,No Defect,61.46
2024-06-10 21:00:00,10.15,6.29,Night,A,74.51,6.62,48.91,74.38,71.54,77.77,28.29,353.24,5,69.8,0.802,-0.589,0,No Defect,121.96
2024-06-10 22:00:00,1.0,6.02,Night,A,73.09,9.84,63.62,50.38,30.46,75.25,81.24,337.24,0,32.61,0.832,-1.072,0,No Defect,9.56
2024-06-10 23:00:00,7.35,4.61,Day,A,96.16,9.35,44.61,71.23,64.39,77.75,58.92,422.45,3,56.79,-0.468,2.081,0,No Defect,77.81
2024-06-11 00:00:00,8.57,4.8,Day,A,97.22,7.17,43.0,76.93,56.11,73.3,47.01,410.73,5,53.73,0.978,-4.096,0,No Defect,95.8
2024-06-11 01:00:00,11.4,4.21,Day,A,61.04,4.92,52.17,61.28,56.3,73.34,51.93,333.5,6,44.31,0.395,-0.578,0,No Defect,100.21
2024-06-11 02:00:00,10.77,4.09,Night,C,85.87,7.11,46.19,75.21,65.38,77.4,73.46,393.23,5,57.87,0.682,4.626,0,No Defect,103.79
2024-06-11 03:00:00,10.33,6.59,Day,A,75.32,3.21,53.99,64.39,54.46,71.62,20.84,345.94,3,49.2,0.236,3.775,0,No Defect,97.28
2024-06-11 04:00:00,4.8,2.19,Day,B,48.81,10.0,54.39,50.61,40.24,68.6,76.23,292.5,5,31.63,1.12,2.146,0,No Defect,57.07
2024-06-11 05:00:00,1.0,1.77,Night,A,59.56,10.0,73.22,42.42,23.42,63.23,58.98,293.35,0,21.67,-0.32,4.78,0,No Defect,0.0
2024-06-11 06:00:00,6.43,1.63,Night,A,105.04,9.55,35.04,86.14,50.23,85.18,70.18,481.83,2,41.78,0.518,-4.081,1,Moderate,41.63
2024-06-11 07:00:00,12.01,11.14,Day,A,75.37,7.54,47.16,66.76,51.0,70.32,28.78,375.42,3,50.66,-0.991,-2.489,0,No Defect,70.83
2024-06-11 08:00:00,13.57,6.59,Night,A,85.0,5.12,51.67,76.06,67.26,76.05,51.59,400.8,6,54.33,0.409,-3.594,0,No Defect,129.73
2024-06-11 09:00:00,10.84,5.91,Night,B,66.82,6.05,50.14,64.21,59.48,70.48,20.07,360.56,1,49.63,-2.229,2.637,0,No Defect,45.31
2024-06-11 10:00:00,9.72,1.83,Day,B,61.9,4.75,54.66,61.78,48.24,70.9,72.96,335.19,4,43.42,0.444,3.58,0,No Defect,81.21
2024-06-11 11:00:00,9.52,6.87,Day,A,70.41,9.29,49.53,69.43,56.24,72.57,40.26,359.04,7,45.53,1.629,1.412,0,No Defect,94.5
2024-06-11 12:00:00,5.78,4.65,Night,A,66.01,7.25,61.57,57.31,44.88,70.65,40.04,341.46,2,48.97,0.525,-2.419,0,No Defect,50.59
2024-06-11 13:00:00,7.48,5.64,Day,C,47.6,,63.93,48.9,41.55,52.18,25.98,285.85,4,26.01,-0.116,-3.772,0,No Defect,61.82
2024-06-11 14:00:00,14.68,2.07,Day,A,54.95,5.24,45.37,68.76,62.5,61.46,61.67,303.47,8,52.54,-0.104,0.446,0,No Defect,136.52
2024-06-11 15:00:00,4.23,5.48,Day,A,80.62,6.51,54.87,66.01,47.26,65.02,56.08,416.13,2,43.67,1.603,-3.518,0,No Defect,47.17
2024-06-11 16:00:00,14.46,3.73,Night,B,64.29,2.32,40.22,72.3,69.84,71.74,43.78,348.5,7,71.42,0.557,-3.381,0,No Defect,131.95
2024-06-11 17:00:00,6.71,2.7,Night,A,70.39,7.66,54.7,62.6,52.93,66.11,58.95,352.4,3,39.64,-0.287,0.576,0,No Defect,57.3
2024-06-11 18:00:00,13.3,7.2,Day,C,73.52,4.66,42.22,76.08,62.25,81.27,43.3,348.75,4,50.97,0.631,-4.029,1,Minor,100.17
2024-06-11 19:00:00,2.37,0.39,Night,B,74.7,9.04,60.98,49.64,33.34,68.99,28.61,348.23,2,27.1,-0.005,4.134,0,No Defect,13.71
2024-06-11 20:00:00,10.34,6.69,Night,A,87.2,7.98,40.42,75.14,54.25,77.88,49.54,410.75,3,56.46,0.735,-2.94,0,No Defect,76.29
2024-06-11 21:00:00,5.05,7.05,Night,A,53.52,8.57,62.62,51.0,37.41,59.18,79.67,277.75,5,37.39,-0.516,3.266,0,No Defect,63.39
2024-06-11 22:00:00,2.34,2.36,Day,B,78.55,10.0,59.04,57.23,30.35,65.15,69.57,349.47,5,23.3,-0.411,0.745,0,No Defect,34.9
2024-06-11 23:00:00,8.87,2.54,Day,A,81.33,7.56,48.62,68.94,50.56,80.72,61.83,372.55,3,51.27,-0.626,-3.45,0,No Defect,66.96
2024-06-12 00:00:00,12.04,4.33,Day,C,84.79,5.31,43.64,78.19,67.03,85.97,58.66,401.37,6,61.87,-0.354,4.727,0,No Defect,117.09
2024-06-12 01:00:00,4.62,5.85,Day,B,48.81,6.88,65.12,47.82,34.58,63.22,49.55,282.6,2,31.77,-0.732,0.196,0,No Defect,39.35
2024-06-12 02:00:00,2.0,4.54,Day,A,73.82,9.7,57.22,58.19,43.25,62.67,66.04,351.04,2,40.97,1.604,-2.544,0,No Defect,10.12
2024-06-12 03:00:00,7.63,6.3,Night,B,95.74,7.45,45.45,72.71,60.77,79.17,63.48,431.15,0,50.09,1.094,-2.731,0,No Defect,61.27
2024-06-12 04:00:00,7.65,10.29,Day,A,68.51,8.7,53.65,55.93,49.67,71.74,53.75,348.52,1,46.42,-1.626,-3.703,0,No Defect,59.23
2024-06-12 05:00:00,10.19,3.48,Night,A,77.25,6.21,52.79,72.01,63.94,75.05,57.99,387.69,1,56.12,-2.015,0.608,0,No Defect,56.02
2024-06-12 06:00:00,11.8,0.0,Day,B,81.71,5.42,49.46,70.59,63.39,68.71,30.91,394.44,5,70.82,0.052,1.201,0,No Defect,96.95
2024-06-12 07:00:00,7.76,7.48,Day,B,54.62,6.94,52.38,52.55,51.91,74.17,47.8,303.89,1,54.96,-0.86,0.804,0,No Defect,61.12
